gene_annotation	policy	eligible_primary	fixed_exact_baseline_sum	baseline_guides_ge10	fixed_best_control	fixed_best_cellular	joint_control_lower	joint_cellular_lower	joint_control_upper	joint_cellular_upper	fixed_best_log2_ratio	joint_gene_unique_log2_ratio	delta_log2	conditional_low	conditional_high
TAS2R140	best_k1	1	563	3	583	886	611	927	611	927	0.5741218842548415	0.5717286920442798	-0.0023931922105616676	0.5717286920442798	0.5717286920442798
TAS2R143	best_k1	1	518	5	532	671	556	697	556	697	0.3053397833777427	0.29654543843809145	-0.008794344939651255	0.29654543843809145	0.29654543843809145
TAS2R144	best_k1	1	557	4	592	691	628	714	628	714	0.19364800642837374	0.15575517573880968	-0.03789283068956406	0.15575517573880968	0.15575517573880968
TASP1	best_k1	1	396	4	408	494	430	512	430	512	0.24636835167692825	0.22227267605946519	-0.024095675617463064	0.22227267605946519	0.22227267605946519
TAT	best_k1	1	233	5	247	236	257	252	257	252	-0.09485443256407587	-0.05755513536792265	0.03729929719615322	-0.05755513536792265	-0.05755513536792265
TATDN1	best_k1	1	1520	5	1570	1354	1627	1411	1627	1411	-0.24272964038644923	-0.23469450553980395	0.008035134846645281	-0.23469450553980395	-0.23469450553980395
TATDN2	best_k1	1	270	5	280	364	293	384	293	384	0.3486519527816454	0.3603570039152754	0.011705051133630018	0.3603570039152754	0.3603570039152754
TATDN3	best_k1	1	785	5	815	1002	860	1055	860	1055	0.2685793636938994	0.2654133903704536	-0.0031659733234458143	0.2654133903704536	0.2654133903704536
TAX1BP1	best_k1	1	836	5	861	875	911	915	911	915	-0.00600970872788943	-0.022948861178296392	-0.01693915245040696	-0.022948861178296392	-0.022948861178296392
TAX1BP3	best_k1	0	109	1	110	46	115	46	115	46	-1.2780098392198993	-1.3418563212445254	-0.06384648202462606	-1.3418563212445254	-1.3418563212445254
TAZ	best_k1	1	321	5	338	147	351	152	351	152	-1.2277069702622923	-1.2339815375587857	-0.00627456729649345	-1.2339815375587857	-1.2339815375587857
TBATA	best_k1	1	191	5	201	263	213	269	213	269	0.3577570321727482	0.3067831121955161	-0.05097391997723211	0.3067831121955161	0.3067831121955161
TBC1D1	best_k1	1	251	5	261	220	277	226	277	226	-0.2752983816259202	-0.3222428121277324	-0.04694443050181224	-0.3222428121277324	-0.3222428121277324
TBC1D10A	best_k1	1	394	3	425	291	439	302	439	302	-0.5749293394219653	-0.5681941139179463	0.00673522550401906	-0.5681941139179463	-0.5681941139179463
TBC1D10B	best_k1	1	249	4	263	112	272	115	272	115	-1.2571440513566765	-1.2676294691847303	-0.010485417828053789	-1.2676294691847303	-1.2676294691847303
TBC1D10C	best_k1	1	605	5	636	767	667	804	667	804	0.24074014541968466	0.24005849321203093	-0.0006816522076537324	0.24005849321203093	0.24005849321203093
TBC1D12	best_k1	1	175	4	184	258	191	267	191	267	0.4572773733180394	0.45292840842705306	-0.004348964890986351	0.45292840842705306	0.45292840842705306
TBC1D13	best_k1	1	446	4	461	474	482	496	482	496	0.010811348438835917	0.011998684436432094	0.001187335997596177	0.011998684436432094	0.011998684436432094
TBC1D14	best_k1	1	381	5	394	463	425	492	425	492	0.203277947675573	0.18169850172127708	-0.021579445954295923	0.18169850172127708	0.18169850172127708
TBC1D15	best_k1	1	408	4	428	497	454	529	454	529	0.18613523038201224	0.1910842988617305	0.004949068479718266	0.1910842988617305	0.1910842988617305
TBC1D16	best_k1	1	411	5	428	349	443	367	443	367	-0.32326883967356257	-0.3004559455138363	0.02281289415972626	-0.3004559455138363	-0.3004559455138363
TBC1D17	best_k1	1	212	5	219	229	227	235	227	235	0.035007122941950464	0.02059442359022556	-0.014412699351724904	0.02059442359022556	0.02059442359022556
TBC1D19	best_k1	1	757	5	793	883	824	911	824	911	0.12573382077993575	0.11545707166516835	-0.010276749114767406	0.11545707166516835	0.11545707166516835
TBC1D2	best_k1	1	399	5	413	597	441	628	441	628	0.5017852927603372	0.4802332158355427	-0.02155207692479455	0.4802332158355427	0.4802332158355427
TBC1D20	best_k1	1	432	5	451	552	484	569	484	569	0.2619823858614367	0.20393308535653176	-0.05804930050490492	0.20393308535653176	0.20393308535653176
TBC1D21	best_k1	1	998	5	1053	1296	1111	1359	1111	1359	0.2701658010994892	0.2613021120612712	-0.008863689038217992	0.2613021120612712	0.2613021120612712
TBC1D22A	best_k1	1	463	5	478	482	500	506	500	506	-0.017256073267081843	-0.012073890971354292	0.0051821822957275505	-0.012073890971354292	-0.012073890971354292
TBC1D22B	best_k1	1	460	5	479	515	505	536	505	536	0.07517552141347818	0.05660098791700825	-0.018574533496469925	0.05660098791700825	0.05660098791700825
TBC1D23	best_k1	1	823	5	858	752	889	791	889	791	-0.21939264329156868	-0.19767134606647765	0.02172129722509103	-0.19767134606647765	-0.19767134606647765
TBC1D24	best_k1	1	313	5	332	508	344	517	344	517	0.5836273425324491	0.5577887887458971	-0.025838553786551977	0.5577887887458971	0.5577887887458971
TBC1D25	best_k1	1	371	5	386	394	416	408	416	408	0.0002907951521122708	-0.05724650815636331	-0.05753730330847558	-0.05724650815636331	-0.05724650815636331
TBC1D2B	best_k1	1	327	5	343	549	353	579	353	579	0.6485432911946318	0.683832355260574	0.03528906406594212	0.683832355260574	0.683832355260574
TBC1D30	best_k1	1	285	4	297	204	311	210	311	210	-0.5700549161900562	-0.5946780208941049	-0.024623104704048715	-0.5946780208941049	-0.5946780208941049
TBC1D4	best_k1	1	831	5	874	854	911	894	911	894	-0.06264398318201217	-0.056427264923725316	0.006216718258286853	-0.056427264923725316	-0.056427264923725316
TBC1D5	best_k1	1	228	5	241	297	250	318	250	318	0.27160038842303347	0.3172166781245929	0.045616289701559454	0.3172166781245929	0.3172166781245929
TBC1D7	best_k1	1	278	4	285	144	301	150	301	150	-1.011687343798663	-1.0316606060768818	-0.019973262278218717	-1.0316606060768818	-1.0316606060768818
TBC1D8	best_k1	1	296	5	305	132	314	140	314	140	-1.2344461113046672	-1.1917559775948623	0.0426901337098049	-1.1917559775948623	-1.1917559775948623
TBC1D8B	best_k1	1	614	5	634	653	666	679	666	679	0.013300981017828369	-0.001397415258080796	-0.014698396275909164	-0.001397415258080796	-0.001397415258080796
TBC1D9	best_k1	1	328	5	340	516	357	537	357	537	0.5718474599164893	0.559055421874572	-0.012792038041917309	0.559055421874572	0.559055421874572
TBC1D9B	best_k1	1	288	5	303	241	312	250	312	251	-0.3589394183564078	-0.34831167729074014	0.010627741065667662	-0.34831167729074014	-0.3425638806804213
TBCB	best_k1	1	354	5	363	75	379	77	379	77	-2.2966729055310147	-2.321097761077728	-0.024424855546713253	-2.321097761077728	-2.321097761077728
TBCC	best_k1	1	148	4	154	106	164	119	164	119	-0.5660194986150354	-0.49034305669099193	0.07567644192404349	-0.49034305669099193	-0.49034305669099193
TBCCD1	best_k1	1	331	5	339	519	360	544	360	544	0.5844460837229807	0.5656666985395854	-0.01877938518339528	0.5656666985395854	0.5656666985395854
TBCD	best_k1	1	567	5	583	516	606	539	606	539	-0.2052303977787878	-0.1981507765689924	0.007079621209795384	-0.1981507765689924	-0.1981507765689924
TBCE	best_k1	1	452	5	465	376	498	393	498	393	-0.33539739382336464	-0.3704959598272085	-0.03509856600384387	-0.3704959598272085	-0.3704959598272085
TBCEL	best_k1	1	206	5	214	158	222	168	222	168	-0.46576089829663764	-0.43032283560840073	0.035438062688236904	-0.43032283560840073	-0.43032283560840073
TBCK	best_k1	1	1021	5	1057	819	1090	862	1090	862	-0.3971078998443523	-0.36765949902435585	0.029448400819996445	-0.36765949902435585	-0.36765949902435585
TBK1	best_k1	1	498	5	515	264	527	275	527	275	-0.9919707961905818	-0.9663848659598889	0.025585930230692888	-0.9663848659598889	-0.9663848659598889
TBKBP1	best_k1	1	959	5	1012	668	1059	692	1059	692	-0.6281885335024957	-0.6427637023721182	-0.014575168869622512	-0.6427637023721182	-0.6427637023721182
TBL1X	best_k1	1	688	5	720	827	754	867	754	867	0.17049479058333353	0.1720767660024409	0.0015819754191073732	0.1720767660024409	0.1720767660024409
TBL1XR1	best_k1	1	366	4	386	239	404	250	404	250	-0.7197088491251663	-0.7205951901712682	-0.0008863410461018573	-0.7205951901712682	-0.7205951901712682
TBL2	best_k1	1	589	4	616	539	651	561	651	561	-0.221744025851321	-0.24374524710403248	-0.022001221252711478	-0.24374524710403248	-0.24374524710403248
TBL3	best_k1	1	670	5	690	26	717	27	717	27	-4.732843240631351	-4.73474139897489	-0.0018981583435389027	-4.73474139897489	-4.73474139897489
TBP	best_k1	1	597	5	634	500	664	520	664	520	-0.3715161859416114	-0.38163712691325646	-0.010120940971645065	-0.38163712691325646	-0.38163712691325646
TBPL1	best_k1	1	1442	5	1521	1509	1564	1548	1564	1548	-0.040689667937469774	-0.04409636650275778	-0.0034066985652880036	-0.04409636650275778	-0.04409636650275778
TBPL2	best_k1	1	1081	5	1132	1354	1191	1402	1191	1402	0.22898325233191807	0.20595572836938505	-0.02302752396253302	0.20595572836938505	0.20595572836938505
TBR1	best_k1	1	280	5	292	375	309	388	309	388	0.3311101921070059	0.2987090982569463	-0.03240109385005957	0.2987090982569463	0.2987090982569463
TBRG1	best_k1	1	225	5	233	140	243	149	243	149	-0.762118510425235	-0.7330423788207361	0.029076131604498956	-0.7330423788207361	-0.7330423788207361
TBRG4	best_k1	1	257	5	261	135	268	140	268	140	-0.9777841858295693	-0.9636180487009857	0.014166137128583611	-0.9636180487009857	-0.9636180487009857
TBX1	best_k1	1	100	4	110	70	115	74	115	74	-0.677617297929137	-0.661846611890395	0.0157706860387421	-0.661846611890395	-0.661846611890395
TBX10	best_k1	1	348	5	359	255	377	264	377	264	-0.5219345704381755	-0.5424750130349145	-0.02054044259673904	-0.5424750130349145	-0.5424750130349145
TBX15	best_k1	1	415	5	430	490	450	505	450	505	0.15897380788589574	0.136917895152977	-0.022055912732918737	0.136917895152977	0.136917895152977
TBX18	best_k1	1	412	4	429	374	450	394	450	394	-0.2269585036162115	-0.220767896736579	0.006190606879632493	-0.220767896736579	-0.220767896736579
TBX19	best_k1	1	646	5	675	539	711	574	711	574	-0.35359890077416667	-0.3378229548168682	0.015775945957298476	-0.3378229548168682	-0.3378229548168682
TBX2	best_k1	1	206	4	218	274	228	289	228	289	0.2999067785681011	0.3121030919946677	0.012196313426566574	0.3121030919946677	0.3121030919946677
TBX20	best_k1	1	316	5	329	247	353	252	353	252	-0.44211603097757884	-0.5146929181067408	-0.07257688712916194	-0.5146929181067408	-0.5146929181067408
TBX21	best_k1	1	156	5	161	220	175	227	175	227	0.4199783999270965	0.3451294238449989	-0.07484897608209762	0.3451294238449989	0.3451294238449989
TBX22	best_k1	1	475	5	488	650	500	674	500	674	0.38392440381291115	0.401182283175775	0.017257879362863826	0.401182283175775	0.401182283175775
TBX3	best_k1	1	466	5	479	554	506	582	506	582	0.18039055420708	0.17242968980400517	-0.007960864403074835	0.17242968980400517	0.17242968980400517
TBX4	best_k1	1	744	5	774	765	808	784	808	784	-0.04612895222627962	-0.07274041744206315	-0.02661146521578353	-0.07274041744206315	-0.07274041744206315
TBX5	best_k1	1	345	5	359	318	371	331	371	331	-0.20396448911949658	-0.1936194313625075	0.010345057756989073	-0.1936194313625075	-0.1936194313625075
TBX6	best_k1	1	134	4	146	179	156	192	156	192	0.26381708846430435	0.2694296977131464	0.005612609248842049	0.2694296977131464	0.2694296977131464
TBXA2R	best_k1	1	192	5	199	180	210	188	210	188	-0.17365600027167383	-0.18852180073423108	-0.014865800462557255	-0.18852180073423108	-0.18852180073423108
TBXAS1	best_k1	1	406	5	425	636	450	664	450	664	0.5517352912788964	0.5314760025261368	-0.02025928875275962	0.5314760025261368	0.5314760025261368
TC2N	best_k1	1	1800	5	1849	1780	1938	1863	1938	1863	-0.08411895569743139	-0.08619200695882978	-0.0020730512613983954	-0.08619200695882978	-0.08619200695882978
TCAM1	best_k1	1	212	4	233	205	244	219	244	219	-0.21355024696447805	-0.18487961635337471	0.028670630611103337	-0.18487961635337471	-0.18487961635337471
TCAP	best_k1	1	234	5	247	303	259	320	259	320	0.26500190035221094	0.2753237273243609	0.01032182697214995	0.2753237273243609	0.2753237273243609
TCEA1	best_k1	1	657	4	678	528	712	542	712	542	-0.38971143497267025	-0.4225329675441238	-0.03282153257145354	-0.4225329675441238	-0.4225329675441238
TCEA2	best_k1	1	1058	5	1105	1298	1158	1376	1158	1376	0.20288089792568248	0.21948047479424015	0.016599576868557675	0.21948047479424015	0.21948047479424015
TCEA3	best_k1	1	355	4	362	471	387	484	387	484	0.3500106848363007	0.2930342643169821	-0.056976420519318616	0.2930342643169821	0.2930342643169821
TCEAL1	best_k1	1	328	4	339	287	357	300	357	300	-0.26911570934949347	-0.27984434189106533	-0.010728632541571859	-0.27984434189106533	-0.27984434189106533
TCEAL3	best_k1	0	47	3	48	115	51	119	51	119	1.2225701082924307	1.1851001898610312	-0.037469918431399574	1.1851001898610312	1.1851001898610312
TCEAL5	best_k1	1	351	3	367	378	380	394	380	394	0.013282959325505777	0.022862755573414092	0.009579796247908315	0.022862755573414092	0.022862755573414092
TCEAL6	best_k1	1	668	3	693	558	730	582	730	582	-0.3416046927767869	-0.3558923141983546	-0.014287621421567698	-0.3558923141983546	-0.3558923141983546
TCEAL8	best_k1	1	460	4	478	376	503	395	503	395	-0.37513515075059634	-0.3775801744704921	-0.0024450237198957447	-0.3775801744704921	-0.3775801744704921
TCEANC	best_k1	1	276	4	295	550	313	584	313	584	0.8683183424503373	0.8694714907931184	0.0011531483427810185	0.8694714907931184	0.8694714907931184
TCEB1	best_k1	1	560	4	578	432	601	454	601	454	-0.4488829175199019	-0.4335505339184685	0.015332383601433408	-0.4335505339184685	-0.4335505339184685
TCEB3	best_k1	1	364	4	378	353	396	366	396	366	-0.12784917611283186	-0.14277375850666552	-0.014924582393833652	-0.14277375850666552	-0.14277375850666552
TCERG1	best_k1	1	684	5	700	418	732	440	732	440	-0.7724235188169736	-0.7629528313256958	0.009470687491277774	-0.7629528313256958	-0.7629528313256958
TCERG1L	best_k1	1	304	5	308	385	324	402	324	402	0.2921942798291173	0.2815042140663417	-0.010690065762775591	0.2815042140663417	0.2815042140663417
TCF12	best_k1	1	422	5	439	760	460	791	460	791	0.7618189916445935	0.7521221031093467	-0.009696888535246861	0.7521221031093467	0.7521221031093467
TCF15	best_k1	1	127	3	131	159	139	171	139	171	0.24922753353606805	0.2686773634071256	0.01944982987105756	0.2686773634071256	0.2686773634071256
TCF19	best_k1	1	319	5	328	303	343	318	343	318	-0.1434629450031466	-0.13828281749829877	0.005180127504847837	-0.13828281749829877	-0.13828281749829877
TCF20	best_k1	1	330	5	345	433	358	465	358	465	0.2980801918970774	0.34754195792038983	0.049461766023312426	0.34754195792038983	0.34754195792038983
TCF21	best_k1	1	215	5	231	426	242	446	242	446	0.8522674571215548	0.8514093371102338	-0.0008581200113210175	0.8514093371102338	0.8514093371102338
TCF23	best_k1	1	708	4	730	1088	757	1142	757	1142	0.5461191384482093	0.5636102806486196	0.01749114220041037	0.5636102806486196	0.5636102806486196
TCF25	best_k1	1	300	5	314	464	336	513	336	513	0.5333524885668643	0.5804916807713789	0.04713919220451457	0.5804916807713789	0.5804916807713789
TCF3	best_k1	1	804	5	849	1176	905	1244	905	1244	0.44054937710357805	0.42951359309436854	-0.011035784009209515	0.42951359309436854	0.42951359309436854
TCF4	best_k1	1	203	4	212	251	222	266	222	266	0.21382946784396417	0.23106410596891674	0.017234638124952573	0.23106410596891674	0.23106410596891674
TCF7	best_k1	1	641	5	669	501	702	521	702	521	-0.44610044564862883	-0.4590970635250219	-0.012996617876393057	-0.4590970635250219	-0.4590970635250219
TCF7L1	best_k1	1	264	5	290	325	302	341	302	341	0.13485328882460748	0.14568434519163476	0.010831056367027275	0.14568434519163476	0.14568434519163476
TCF7L2	best_k1	1	325	5	338	540	358	569	358	569	0.6458726932231545	0.6384566320697082	-0.007416061153446396	0.6384566320697082	0.6384566320697082
TCFL5	best_k1	1	213	4	223	353	230	367	230	367	0.632169292689582	0.6437114083578898	0.011542115668307762	0.6437114083578898	0.6437114083578898
TCHH	best_k1	1	991	5	1048	1283	1096	1330	1096	1330	0.26249034354232664	0.24979660741212747	-0.012693736130199168	0.24979660741212747	0.24979660741212747
TCHHL1	best_k1	1	476	5	491	515	516	528	516	528	0.0395149200910287	0.0038690315811244066	-0.03564588850990429	0.0038690315811244066	0.0038690315811244066
TCHP	best_k1	1	457	4	483	514	504	539	504	539	0.06038909648062839	0.06750259944516032	0.007113502964531934	0.06750259944516032	0.06750259944516032
TCIRG1	best_k1	1	274	5	288	167	315	176	315	176	-0.8136763142368466	-0.8672379126478678	-0.05356159841102115	-0.8672379126478678	-0.8672379126478678
TCL1	best_k1	1	255	3	269	321	286	332	286	332	0.2252673736389428	0.1855531106951482	-0.0397142629437946	0.1855531106951482	0.1855531106951482
TCL1B1	best_k1	1	646	4	680	681	713	718	713	718	-0.027147595635284037	-0.019191363954926245	0.007956231680357792	-0.019191363954926245	-0.019191363954926245
TCL1B2	best_k1	1	522	4	541	605	567	622	568	622	0.13189953114950265	0.10418735384066707	-0.027712177308835573	0.10164739712669633	0.10418735384066707
TCL1B3	best_k1	1	380	3	391	624	406	653	406	653	0.6444231733804175	0.6556657927839066	0.01124261940348903	0.6556657927839066	0.6556657927839066
TCL1B4	best_k1	1	1137	4	1175	1376	1227	1439	1228	1439	0.19846398000604062	0.20057867342488014	0.0021146934188395194	0.1994038402647705	0.20057867342488014
TCL1B5	best_k1	0	56	1	57	46	62	49	62	49	-0.3355973307728429	-0.36569375551897637	-0.0300964247461335	-0.36569375551897637	-0.36569375551897637
TCN2	best_k1	1	576	4	591	393	622	415	622	415	-0.6172806237688012	-0.6124914511215978	0.004789172647203466	-0.6124914511215978	-0.6124914511215978
TCOF1	best_k1	1	208	4	214	138	235	142	235	142	-0.6603577623868563	-0.7540312314971784	-0.09367346911032215	-0.7540312314971784	-0.7540312314971784
TCP1	best_k1	1	497	5	517	133	545	139	545	139	-1.983985211635633	-1.9965801654309188	-0.012594953795285857	-1.9965801654309188	-1.9965801654309188
TCP10A	best_k1	1	305	3	326	165	339	175	343	177	-1.0095178656757122	-0.98120663487667	0.028311230799042186	-0.9981051594500385	-0.9648586407891865
TCP10B	best_k1	1	867	5	908	770	949	801	949	801	-0.2669576486558296	-0.2737315709314483	-0.006773922275618682	-0.2737315709314483	-0.2737315709314483
TCP10C	best_k1	1	171	2	175	47	181	49	185	51	-1.9147377029101116	-1.9037352088526402	0.011002494057471335	-1.9351848474776927	-1.8465913017490316
TCP11	best_k1	1	218	5	231	144	245	150	245	150	-0.7092087916960567	-0.7352256284914902	-0.02601683679543354	-0.7352256284914902	-0.7352256284914902
TCP11L1	best_k1	1	558	5	576	725	599	761	599	761	0.30238891547847346	0.3158181921365698	0.013429276658096345	0.3158181921365698	0.3158181921365698
TCP11L2	best_k1	1	210	5	216	170	226	174	226	174	-0.37386137663905145	-0.4055501047730818	-0.03168872813403034	-0.4055501047730818	-0.4055501047730818
TCSTV1	best_k1	1	320	2	342	550	356	572	358	573	0.6553724847799809	0.6541075256039189	-0.0012649591760619527	0.6460364833459026	0.6566253186354377
TCSTV3	best_k1	1	628	3	665	560	689	583	689	583	-0.27699038404296417	-0.2700839867431314	0.006906397299832778	-0.2700839867431314	-0.2700839867431314
TCTA	best_k1	1	512	5	526	557	547	577	547	577	0.053272182845451065	0.047695890878385196	-0.005576291967065869	0.047695890878385196	0.047695890878385196
TCTE1	best_k1	1	321	5	339	388	364	404	364	404	0.16523693322647914	0.12095479716654141	-0.044282136059937735	0.12095479716654141	0.12095479716654141
TCTE2	best_k1	1	231	3	243	216	263	227	263	227	-0.19882083829211628	-0.24120250748765518	-0.0423816691955389	-0.24120250748765518	-0.24120250748765518
TCTEX1D2	best_k1	1	348	4	357	374	378	385	378	385	0.037756385856500485	-0.0028285310071964327	-0.04058491686369692	-0.0028285310071964327	-0.0028285310071964327
TCTEX1D4	best_k1	1	518	4	557	405	577	424	577	424	-0.48853598152689326	-0.4733224836868805	0.015213497840012746	-0.4733224836868805	-0.4733224836868805
TCTN1	best_k1	1	307	4	323	379	345	392	345	392	0.2010680824864599	0.15474085245423178	-0.046327230032228134	0.15474085245423178	0.15474085245423178
TCTN3	best_k1	1	185	5	192	328	205	342	205	342	0.741768833803567	0.7076995032297071	-0.03406933057385986	0.7076995032297071	0.7076995032297071
TDG	best_k1	0	77	1	80	67	83	69	83	69	-0.2833673720002851	-0.29402931068704385	-0.010661938686758743	-0.29402931068704385	-0.29402931068704385
TDGF1	best_k1	0	88	1	89	246	95	260	95	260	1.4323619681771562	1.4184446433062605	-0.013917324870895698	1.4184446433062605	1.4184446433062605
TDH	best_k1	1	515	4	535	587	568	609	568	609	0.1044361857656075	0.071199780791465	-0.0332364049741425	0.071199780791465	0.071199780791465
TDO2	best_k1	1	484	5	507	377	526	396	526	396	-0.45619726879659644	-0.4383787562582375	0.01781851253835892	-0.4383787562582375	-0.4383787562582375
TDP1	best_k1	1	366	5	376	329	392	344	392	344	-0.22163749060037558	-0.2174547620111971	0.0041827285891784804	-0.2174547620111971	-0.2174547620111971
TDP2	best_k1	1	196	4	210	169	221	175	221	175	-0.3418010508665512	-0.3651017591869567	-0.023300708320405483	-0.3651017591869567	-0.3651017591869567
TDPOZ1	best_k1	1	103	2	104	184	109	190	109	190	0.7908517830430143	0.7695940369556498	-0.021257746087364526	0.7695940369556498	0.7695940369556498
TDPOZ2	best_k1	1	279	3	286	300	297	316	297	316	0.03956376101778165	0.060049740296536314	0.020485979278754667	0.060049740296536314	0.060049740296536314
TDPOZ3	best_k1	1	154	2	156	172	171	177	171	177	0.11116761379641389	0.020344357282733254	-0.09082325651368064	0.020344357282733254	0.020344357282733254
TDPOZ4	best_k1	1	1271	5	1327	1508	1393	1571	1394	1572	0.15513674451868717	0.1441631787584429	-0.010973565760244275	0.14312824683394	0.1450809237263434
TDRD1	best_k1	1	1066	5	1110	1474	1171	1530	1171	1530	0.3797503385782571	0.3563799997273571	-0.023370338850899952	0.3563799997273571	0.3563799997273571
TDRD12	best_k1	1	263	4	270	288	281	297	281	297	0.06367663388216824	0.0504886551785773	-0.013187978703590938	0.0504886551785773	0.0504886551785773
TDRD3	best_k1	1	459	5	478	604	505	629	505	629	0.3079573238265988	0.28722919487950255	-0.020728128947096247	0.28722919487950255	0.28722919487950255
TDRD5	best_k1	1	599	5	616	393	644	420	644	420	-0.6770033498318516	-0.6453406490430056	0.03166270078884603	-0.6453406490430056	-0.6453406490430056
TDRD6	best_k1	1	376	4	388	507	398	532	398	532	0.3562271327283295	0.38893571018622963	0.03270857745790012	0.38893571018622963	0.38893571018622963
TDRD7	best_k1	1	408	5	431	547	449	576	449	576	0.3142323143730815	0.32973340120082556	0.015501086827744037	0.32973340120082556	0.32973340120082556
TDRD9	best_k1	1	350	4	365	466	383	485	383	485	0.3227395839628222	0.31097862697975975	-0.011760956983062454	0.31097862697975975	0.31097862697975975
TDRKH	best_k1	1	555	5	578	781	599	815	599	815	0.40466282295567546	0.41465903236116175	0.00999620940548629	0.41465903236116175	0.41465903236116175
TEAD1	best_k1	1	325	5	343	470	362	483	362	483	0.4246185329739376	0.38626880363804533	-0.03834972933589226	0.38626880363804533	0.38626880363804533
TEAD2	best_k1	1	555	4	579	358	600	374	600	374	-0.7221016332410665	-0.710464618183382	0.011637015057684441	-0.710464618183382	-0.710464618183382
TEAD3	best_k1	1	391	5	405	189	427	197	427	197	-1.1267701569826805	-1.1433378576452942	-0.016567700662613705	-1.1433378576452942	-1.1433378576452942
TEAD4	best_k1	1	330	5	353	418	374	465	374	465	0.21425131680444576	0.2845493581635436	0.07029804135909784	0.2845493581635436	0.2845493581635436
TEC	best_k1	1	825	5	852	897	892	936	892	936	0.04494601386237982	0.04016073439008433	-0.004785279472295491	0.04016073439008433	0.04016073439008433
TECPR1	best_k1	1	265	4	285	272	300	282	300	282	-0.09650060663505328	-0.11838021434513432	-0.021879607710081045	-0.11838021434513432	-0.11838021434513432
TECPR2	best_k1	1	389	5	415	450	434	467	434	467	0.087412538106695	0.07634409702409965	-0.011068441082595346	0.07634409702409965	0.07634409702409965
TECR	best_k1	1	618	4	640	471	671	481	671	481	-0.4712068906030488	-0.5091176925204822	-0.0379108019174334	-0.5091176925204822	-0.5091176925204822
TECRL	best_k1	1	478	5	502	525	525	556	525	556	0.03530107695938857	0.05342483244328173	0.01812375548389316	0.05342483244328173	0.05342483244328173
TECTA	best_k1	1	269	4	280	277	291	287	291	287	-0.0447790903078236	-0.04920001830525815	-0.00442092799743455	-0.04920001830525815	-0.04920001830525815
TECTB	best_k1	1	413	5	438	445	458	462	458	462	-0.006417501859309986	-0.016734459127878923	-0.010316957268568936	-0.016734459127878923	-0.016734459127878923
TEDDM1	best_k1	1	289	5	302	221	316	232	316	232	-0.47889453454343767	-0.4742408743694465	0.004653660173991159	-0.4742408743694465	-0.4742408743694465
TEF	best_k1	1	412	5	436	431	459	446	459	446	-0.04588718538698413	-0.07067077710431066	-0.024783591717326532	-0.07067077710431066	-0.07067077710431066
TEK	best_k1	1	404	5	419	581	428	607	428	607	0.44184229009689613	0.47432311344414424	0.03248082334724811	0.47432311344414424	0.47432311344414424
TEKT1	best_k1	1	517	5	541	590	574	621	574	621	0.09570963085233104	0.08418140746987267	-0.011528223382458375	0.08418140746987267	0.08418140746987267
TEKT2	best_k1	1	811	5	829	768	861	816	861	816	-0.13946281220159099	-0.10666400159975216	0.032798810601838826	-0.10666400159975216	-0.10666400159975216
TEKT3	best_k1	1	225	5	230	232	241	242	241	242	-0.016802125370443035	-0.0233045326977822	-0.006502407327339164	-0.0233045326977822	-0.0233045326977822
TEKT4	best_k1	1	211	5	218	169	231	181	231	181	-0.39561409730075364	-0.3803087362009848	0.015305361099768822	-0.3803087362009848	-0.3803087362009848
TEKT5	best_k1	1	301	5	310	360	331	373	331	373	0.1861399000838421	0.14283328174015034	-0.04330661834369176	0.14283328174015034	0.14283328174015034
TELO2	best_k1	1	667	5	697	710	733	742	733	742	-0.002624658410268652	-0.011672030921760744	-0.009047372511492091	-0.011672030921760744	-0.011672030921760744
TEN1	best_k1	1	216	3	228	301	244	314	244	314	0.370697745905516	0.3339594609905563	-0.03673828491495973	0.3339594609905563	0.3339594609905563
TENC1	best_k1	1	348	5	365	454	380	468	380	468	0.28514279730517084	0.27088650321914237	-0.014256294086028465	0.27088650321914237	0.27088650321914237
TEP1	best_k1	1	781	5	810	882	851	916	851	916	0.09351800170450213	0.07686225992484406	-0.016655741779658062	0.07686225992484406	0.07686225992484406
TERF1	best_k1	1	135	5	147	6	154	7	154	7	-4.533397517044611	-4.393838523232355	0.13955899381225567	-4.393838523232355	-4.393838523232355
TERF2	best_k1	1	164	5	175	136	190	144	190	144	-0.3918361703212074	-0.4279875959291424	-0.036151425607934995	-0.4279875959291424	-0.4279875959291424
TERF2IP	best_k1	1	113	4	123	203	132	209	132	209	0.6912516617450702	0.6316917933122911	-0.05955986843277916	0.6316917933122911	0.6316917933122911
TERT	best_k1	1	558	5	577	520	611	541	611	541	-0.179188873940502	-0.20465725185555844	-0.025468377915056434	-0.20465725185555844	-0.20465725185555844
TESC	best_k1	1	376	5	386	367	406	383	406	383	-0.10199025513761957	-0.1132948655085932	-0.011304610370973633	-0.1132948655085932	-0.1132948655085932
TESK1	best_k1	1	373	5	397	447	418	505	418	505	0.1416667310434019	0.2432173784161719	0.10155064737276998	0.2432173784161719	0.2432173784161719
TESK2	best_k1	1	607	5	637	620	665	646	665	646	-0.06826022255236258	-0.07105438703813657	-0.0027941644857739922	-0.07105438703813657	-0.07105438703813657
TESPA1	best_k1	1	372	5	392	465	408	484	408	484	0.2168224228433054	0.21689449633289865	7.20734895932329e-05	0.21689449633289865	0.21689449633289865
