scope	left	right	gene	left_guides	right_guides	left_lfc	right_lfc	delta_lfc	left_fdr	right_fdr	left_rank	right_rank	left_call_0_05	right_call_0_05	left_distance_from_0_05	right_distance_from_0_05
native_workflow	joint_best	actual_ReCo	INTS9	4	4	-4.0836	-4.5794	-0.4958	0.084446	0.020624	1350.0	797.0	0	1	0.03444599999999999	0.029376000000000003
native_workflow	joint_best	actual_ReCo	ITGAV	4	4	-1.2985	-1.5217	-0.22320000000000007	0.038473	0.052832	994.0	1170.0	1	0	0.011527000000000003	0.0028319999999999942
native_workflow	joint_best	actual_ReCo	KAT8	4	4	-3.9235	-4.3479	-0.4243999999999999	0.078156	0.047259	1312.0	1108.0	0	1	0.028156	0.0027410000000000004
native_workflow	joint_best	actual_ReCo	KNTC1	4	4	-2.3685	-2.3184	0.05010000000000003	0.109854	0.037936	1447.0	1030.0	0	1	0.05985399999999999	0.012064000000000005
native_workflow	joint_best	actual_ReCo	LAS1L	4	4	-2.9789	-2.9532	0.025700000000000056	0.041852	0.050877	1025.0	1152.0	1	0	0.008148000000000002	0.0008769999999999958
native_workflow	joint_best	actual_ReCo	LIG4	4	4	-1.428	-1.3971	0.030899999999999928	0.04294	0.055636	1043.0	1191.0	1	0	0.007060000000000004	0.005635999999999995
native_workflow	joint_best	actual_ReCo	MAP2K1	3	3	-3.8229	-4.012	-0.18909999999999938	0.063817	0.032345	1301.0	1031.0	0	1	0.013816999999999996	0.017655000000000004
native_workflow	joint_best	actual_ReCo	MED30	3	3	-2.1299	-3.1722	-1.0423	0.113486	0.032065	1570.0	1027.0	0	1	0.063486	0.017935
native_workflow	joint_best	actual_ReCo	MRPL12	4	4	-2.8132	-2.877	-0.06379999999999963	0.046828	0.052669	1074.0	1168.0	1	0	0.003172000000000001	0.0026689999999999978
native_workflow	joint_best	actual_ReCo	MRPL24	3	3	-4.2995	-4.3127	-0.013200000000000323	0.04762	0.053016	1165.0	1250.0	1	0	0.00238	0.003015999999999998
native_workflow	joint_best	actual_ReCo	MRPL45	4	4	-2.4891	-2.7542	-0.2650999999999999	0.050083	0.033218	1117.0	966.0	0	1	8.299999999999974e-05	0.016782000000000005
native_workflow	joint_best	actual_ReCo	MRPS16	4	4	-2.6933	-2.6237	0.06959999999999988	0.062581	0.048113	1222.0	1114.0	0	1	0.012580999999999995	0.0018869999999999998
native_workflow	joint_best	actual_ReCo	MRPS6	4	4	-2.4599	-3.0426	-0.5827	0.053178	0.030441	1142.0	936.0	0	1	0.0031780000000000003	0.019559000000000003
native_workflow	joint_best	actual_ReCo	MTCH2	4	4	-2.147	-2.1003	0.046699999999999964	0.05264	0.033916	1139.0	983.0	0	1	0.0026399999999999965	0.016084
native_workflow	joint_best	actual_ReCo	NME6	4	4	-1.3739	-1.4889	-0.11499999999999999	0.048371	0.060881	1097.0	1230.0	1	0	0.0016290000000000054	0.010880999999999995
native_workflow	joint_best	actual_ReCo	NR2C2AP	4	4	-2.162	-2.1626	-0.0005999999999999339	0.0551	0.044045	1155.0	1082.0	0	1	0.0051	0.005955000000000002
native_workflow	joint_best	actual_ReCo	NSMCE1	4	4	-2.7036	-2.6588	0.04479999999999995	0.05016	0.0488	1119.0	1125.0	0	1	0.00016000000000000042	0.0011999999999999997
native_workflow	joint_best	actual_ReCo	PDCD2	4	4	-4.2076	-4.1276	0.08000000000000007	0.065525	0.016432	1240.0	686.0	0	1	0.015524999999999997	0.033568
native_workflow	joint_best	actual_ReCo	PDCD5	4	4	-1.5681	-1.6103	-0.042200000000000015	0.031335	0.051763	913.0	1157.0	1	0	0.018665	0.0017630000000000007
native_workflow	joint_best	actual_ReCo	POLE	4	4	-2.8248	-4.3293	-1.5044999999999997	0.072531	0.018229	1275.0	747.0	0	1	0.022530999999999995	0.03177100000000001
native_workflow	joint_best	actual_ReCo	POLR2A	4	4	-3.9248	-4.9238	-0.9990000000000001	0.046197	0.067332	1071.0	1283.0	1	0	0.003803000000000001	0.017332
native_workflow	joint_best	actual_ReCo	POLR2B	4	4	-3.9538	-4.7776	-0.8237999999999994	0.060914	0.042135	1195.0	1070.0	0	1	0.010914	0.007865000000000004
native_workflow	joint_best	actual_ReCo	POLR3H	4	4	-3.0913	-3.3235	-0.23220000000000018	0.06015	0.014882	1189.0	651.0	0	1	0.01015	0.035118
